componente,edad,n_trabajos,horas_trabajos_total,tot_integ,menores,p65mas,sexo_desc__hombre,sexo_desc__mujer,nivelaprob_desc__doctorado,nivelaprob_desc__especialidad,nivelaprob_desc__estudios_tecnicos_o_comerciales,nivelaprob_desc__licenciatura_o_ingenieria_profesional,nivelaprob_desc__maestria,nivelaprob_desc__ninguno,nivelaprob_desc__normal,nivelaprob_desc__preescolar_o_kinder,nivelaprob_desc__preparatoria_o_bachillerato,nivelaprob_desc__primaria,nivelaprob_desc__secundaria,region_banxico__centro,region_banxico__centro_norte,region_banxico__norte,region_banxico__sur,tam_loc_desc__localidades_con_100_000_y_mas_habitantes,tam_loc_desc__localidades_con_15_000_a_99_999_habitantes,tam_loc_desc__localidades_con_2_500_a_14_999_habitantes,tam_loc_desc__localidades_con_menos_de_2_500_habitantes,parentesco_desc__abuelo_a,parentesco_desc__ahijado_a,parentesco_desc__bisabuelo_a,parentesco_desc__bisnieto_a,parentesco_desc__compadre_comadre,parentesco_desc__concubino_a,parentesco_desc__concuno_a,parentesco_desc__consuegro_a,parentesco_desc__cunado_a,parentesco_desc__esposo_a_companero_a_conyuge_pareja_marido_mujer_senor_a_consorte,parentesco_desc__familiar_otro_parentesco,parentesco_desc__hermano_a,parentesco_desc__hijastro_a_entenado_a,parentesco_desc__hijo_a_adoptivo_a,parentesco_desc__hijo_a_hijo_a_consanguineo_hijo_a_reconocido,parentesco_desc__jefe_a,parentesco_desc__madre_padre,parentesco_desc__medio_a_hermano_a,parentesco_desc__nieto_a,parentesco_desc__no_tiene_parentesco,parentesco_desc__nuera_yerno,parentesco_desc__padrastro_madrastra,parentesco_desc__pareja_del_mismo_sexo,parentesco_desc__primo_a_noicpircsed_4202_y,parentesco_desc__sobrino_a,parentesco_desc__suegro_a,parentesco_desc__tio_a,hablaind_desc__no,hablaind_desc__si,segsoc_desc__no,segsoc_desc__si,subor_principal_desc__no,subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,subor_principal_desc__si,contrato_principal_desc__no,contrato_principal_desc__no_aplica_sin_contrato_principal_documentado,contrato_principal_desc__si,sexo_jefe_desc__hombre,sexo_jefe_desc__mujer,educa_jefe_desc__posgrado,educa_jefe_desc__preescolar,educa_jefe_desc__preparatoria_completa,educa_jefe_desc__preparatoria_incompleta,educa_jefe_desc__primaria_completa,educa_jefe_desc__primaria_incompleta,educa_jefe_desc__profesional_completa,educa_jefe_desc__profesional_incompleta,educa_jefe_desc__secundaria_completa,educa_jefe_desc__secundaria_incompleta,educa_jefe_desc__sin_instruccion
PC13,-0.012942728108666032,-0.01722739473007353,0.03448547944039404,0.02855567091494207,-0.04886679807633905,-0.03250174839012176,-0.020060552188378645,0.020060552188378808,-0.0001852636335435559,-0.0006854752381600122,-0.004142683374161446,-0.05623216683379706,-0.00427203764351379,-0.016117237867725967,0.0009977532493551933,-0.0001844644928573301,-0.008833030703241623,0.10337102546447233,-0.013716418926827047,-0.30257802673255585,0.7664169306545859,-0.24687107745191808,-0.21696782647011298,-0.23680978766459587,0.027072301543631716,-0.022099983292535708,0.2318374694134999,-0.00014839621655191038,-5.665584712766236e-07,-1.543055270773752e-05,-4.566317781786594e-05,-4.318929715325243e-06,-6.382906741790682e-05,-4.4861487216658677e-05,-1.1526231088376712e-05,-0.0008256292152075051,0.007095424356516046,5.580686887908722e-05,-0.0012650432485458868,0.0006237124774605105,4.047075159088906e-06,0.05703615980240048,-0.056958149273490556,-0.0018241955090448285,-1.718933124821223e-05,-0.0010659847790025318,-0.0007043420255543046,0.00011817153985926919,0.00012505145773416,0.00024300219654030245,-0.00013956605791724656,-0.0015229844278347921,-0.0005979787275113746,-4.5720958204894664e-05,0.04624867657204451,-0.046248676572044546,-0.14556509829467965,0.14556509829467934,0.034461367692887476,0.005984887938686026,-0.04044625563157348,-0.03921457040839262,0.040991903802885914,-0.0017773333944931687,-0.04596899739953074,0.045968997399530614,-0.007313661013794137,-0.00015174004764909125,-0.040041220642406616,-0.0018251072225668264,0.09203671404614963,0.060440992001175926,-0.04733963833368332,-0.013407390524990723,-0.031478024663776645,0.0007517653128919824,-0.011672688911349923
PC14,0.039863969699318116,0.04848321580982475,-0.042980197327966554,0.03437822976325612,-0.04743434829987415,0.02650569355784102,-0.007755154807328822,0.007755154807328871,-0.0005880226844377362,-0.0005513860030244705,0.011333295751603203,-0.48990319473472727,-0.0038261344624785365,0.0014459886366920693,0.001704674431173947,-5.777519671042869e-05,0.6409850455432982,-0.1446132665685528,-0.01592922471283703,-0.0611039524564001,-0.01878985305296081,0.10799970762384553,-0.028105902114484382,0.012488455388958791,0.0032244706617834823,0.001078257945721528,-0.016791183996463677,3.9828759251431256e-05,-5.0911870715070195e-05,1.2511927047237359e-05,0.00012394391292692292,-2.3868911391356287e-06,-0.00011878769373697409,8.958898400401177e-05,8.089395123121074e-06,0.0008757481884176491,0.03545293355363713,8.017898382872147e-05,0.0023196256650642707,0.0006460444120475147,-1.119512446097094e-05,-0.04939779587108215,0.00045517374466999083,0.0005922769414194439,2.9673158472172258e-06,0.0050488527992066795,-0.0012947727888963864,0.004070258893238508,6.956765421688128e-05,-0.00010601467219809477,0.0003799902098267476,0.0002465624673396928,0.0004816968808744919,-1.3975775758680635e-05,0.030971869687344486,-0.03097186968734442,-0.09953110546526588,0.09953110546526582,0.030717856757638773,-0.0010489033294827125,-0.02966895342815604,0.09453350171807726,0.0283226995730507,-0.12285620129112838,-0.016084817266783995,0.016084817266783895,-0.010333160155982726,-6.948954253706811e-05,0.3851591123111865,0.047205550944990946,-0.09822290483121716,-0.04194233371841364,-0.2857640565256447,-0.04485575409891283,0.04865345846577133,0.0008638824030735515,-0.0006943052523142409
PC15,0.013521972096554053,0.052323836335408117,-0.05404450258741645,-0.015447525593402713,0.030026548085159872,0.011797620466147546,-0.001146676616234659,0.001146676616234573,0.0004982229309474645,0.0009387576211739371,0.0038023326459817597,0.07443636421991517,0.004205101084445287,-0.0058381463726487545,0.0009235922981232769,-0.00014963372387881424,0.10034589723998545,-0.12572003042506572,-0.053442457518979164,0.7293170481119687,0.0403138243413453,-0.4101799531442559,-0.3594509193090593,-0.1821331083236415,0.09804091046009183,0.13416879308607335,-0.05007659522252395,9.874014128963271e-05,-5.3636044269445016e-05,-1.7217832585458837e-05,1.7488806333121332e-06,2.8592419487508125e-05,-0.00016381830223270374,-0.00011846859468400873,-3.1144651780098174e-05,-0.002072340236088904,-0.06737830105781915,-7.73894790812605e-05,-0.002752484904285451,-0.0011257755919358739,3.5649399274780004e-05,-0.004905909716306969,0.08704141307491903,-0.0007944251429630613,2.9995585422520238e-05,-0.0001777520541026129,-0.0018676627149598348,-0.0018097620472339222,-0.00013363345292482305,3.390939859178336e-05,-0.0009634179850410564,-0.001976558931132871,-0.00030107688595234957,-0.0005492732742387548,0.1232015062515898,-0.12320150625158963,-0.028229253077698437,0.028229253077698368,0.027966781190851744,-0.004645616260059582,-0.023321164930792178,-0.031015991519224545,0.021639954854447953,0.009376036664776672,0.015713930417756913,-0.015713930417756903,0.005471881319975291,3.35325285385899e-05,0.07264062820393627,0.0032514731660157592,-0.04679111666645338,-0.07992074898489053,0.05190865005634412,0.006201390331124057,0.003978809730918774,-0.0073777329669845555,-0.00939676671852426
PC16,0.05348102753019595,-0.060416026793553276,-0.021905873102512415,0.04739120476530646,-0.048725713375986426,0.016052184721364618,-0.008058498220916473,0.00805849822091674,0.000989099794221876,-2.2466498625930975e-05,-0.004966198224325827,0.0556812873716061,0.002513371133173764,0.035650793002321934,0.0029310071180164154,0.00022396189644616205,0.07630600420324754,-0.19878544374461032,0.029478583948529008,-0.133121857916947,0.03303825326106591,-0.49932206896298453,0.5994056736188651,-0.22954094529606178,0.15700306895538677,0.1993586777856725,-0.1268208014449978,6.119901004055309e-05,2.8829684684317236e-05,2.5575073075614907e-05,0.00010782064266429137,1.5022615350001808e-05,-0.0002616797461231805,-0.00011192855304064346,-3.343910672212731e-06,-0.0005200213302608608,-0.017281092337117197,-5.895410916767471e-05,-0.0003734956315666706,-0.000906369819336383,-1.4298728163225755e-05,-0.05388966483857699,0.07027215001183136,0.0001154766998351965,1.4356358847419026e-06,-0.002485023354525534,-0.0002163237814246956,0.005539069049258075,-0.00011400985599752052,0.00044151605871471596,3.4682787483878783e-06,-0.0004845526999712115,0.0001995524228128472,-9.035648695584038e-05,-0.16500835904205863,0.16500835904205852,0.0011161553774034784,-0.001116155377403615,-0.08966674218477479,0.0075721445644259585,0.08209459762034878,-0.05882843832989625,-0.07899485142738061,0.1378232897572775,0.004696614325789462,-0.004696614325789449,0.0019877549552074266,4.5158272218487596e-05,0.08435457196176913,-0.004483122394498968,-0.2293742660023566,-0.016998914739033585,0.043340120567979146,-0.0007760045348210704,0.08334589061613079,-0.002728684456723907,0.041287495754128926
PC17,0.0913163658007392,-0.002821248151979164,-0.013060672521893135,0.0831381901077992,-0.04840427261366452,0.0036316553396430473,-0.03364282637425761,0.033642826374257695,0.0020088335938159563,0.0005244286367431517,-0.0009713360715173595,0.03062543187910094,0.0034859744569057105,0.03253455481451284,0.0012778091422242233,-4.0968792455298164e-05,0.12822394216924976,-0.16185654704449928,-0.03581212278408047,-0.06927741585227024,0.14457197846319525,0.12079959768972742,-0.19609416030065224,0.0446406848825017,-0.08682603376468472,-0.14502033888448335,0.18720568776666674,0.00016528358532172382,-2.8401740084869204e-05,-2.0695974930783068e-05,-6.791506149486648e-05,-1.1639267114352259e-08,-0.0001381807184097899,3.531389707827361e-05,-1.3084487350159078e-05,0.0008303900231832472,-0.12164212508596463,2.9514058126755703e-07,-0.0010607377147708536,-0.00020706699822772465,-1.9392603638689137e-05,-0.03893015909965488,0.1700916176294425,0.0008069213329136255,-5.728063903651811e-06,-0.0003674382663704462,-0.0001470722337187443,-0.009009239552895744,-0.00014837819622350504,-4.493398700483695e-05,-0.0001505219858686296,-0.0004137899945401292,0.00035069553754270494,0.00013435625825657978,0.025911777174706538,-0.02591177717470652,0.4151169459054205,-0.4151169459054197,-0.10533977668383902,-0.01423181920265275,0.1195715958864918,-0.3183827807086223,-0.1164415057147599,0.43482428642338466,0.008390321135627632,-0.008390321135627642,0.005182823342376143,-0.00014160795421862537,0.10850781983503609,0.0064350355079680404,-0.2259056062635289,-0.00724644126813021,0.029883241014771203,-0.002641792395223698,0.06307435013176292,-0.005034680524358617,0.027886858573545344
PC18,-0.04406426952499942,0.03261293482818609,-0.06399178910982391,-0.13367052092815784,0.0845136679042631,0.004894404128488919,0.09918384041527417,-0.09918384041527445,0.004142098389004624,0.0027397841297116254,0.0031220458840677257,-0.3900615604180397,0.0206119819941554,-0.04907397781223794,0.001818835806153718,-0.00015273264387802646,-0.04406237398918998,0.32472570184787247,0.12619019681237995,0.09565493929522037,0.03561075443116434,-0.1724931124560557,0.04122741872967073,0.1283010965872135,-0.011742043375829542,0.16331281787476293,-0.2798718710861468,-6.26812693035328e-05,-2.8012118696636723e-05,-2.6390455946656566e-05,-0.00011446589355845749,1.6383521963092562e-05,1.322867988273746e-05,2.7497715440381876e-05,-1.949453707963207e-05,0.0008042487228946283,0.11561611260036131,3.264372533301734e-05,0.0018245157369253823,0.000565538630049235,2.972432930578627e-05,0.010491498473783702,-0.1428035078202465,-0.0005092591359108132,-8.588889564055142e-06,0.005303120055992832,0.00014933965291341438,0.008251231324724297,8.27792487016199e-05,0.00012082492469377669,0.000520224079479055,9.34129680052985e-05,-0.0003743637396186744,4.439469475300828e-06,-0.038755151768443685,0.03875515176844364,0.11983607417123351,-0.11983607417123375,-0.05460007121451889,-0.005094277910408628,0.059694349124927486,-0.272916575480014,-0.05559440924353125,0.3285109847235475,0.0041387711064552885,-0.004138771106455205,0.018784800436132596,-9.70209087291797e-05,-0.08453217965720897,-0.012199287481618071,0.40382325734917507,-0.005732101949476653,-0.26705666258783095,-0.0380271300913201,0.04562481099218954,-0.006225227730564803,-0.05436325837074768
PC19,-0.1436748904846178,0.005631513685184747,0.0029092986345819194,0.10745389352661146,-0.1122053830315473,0.058648817409622495,-0.24819708540428576,0.24819708540428595,-0.0007408260678370415,-0.0004691397041801104,0.004476777038846247,-0.03970643776417787,0.00016559173754449041,-0.031601733230115586,0.0005777363378979272,-7.232247263866398e-05,-0.039270363849787236,0.09838501184270765,0.008255706131740037,-0.14250121275370212,-0.020417168517561885,0.23596061210254124,-0.07304223083127667,-0.26986401438692575,0.29276679555460244,0.2521041588698038,-0.2750069400374807,-0.0002306595035342085,-4.110399000912396e-05,-1.6024027919642192e-05,0.00017577360171269416,1.0580281957689452e-05,-0.00020737617726740432,-0.00012784808188315028,2.1372638135495263e-05,7.039882605750208e-05,-0.37618997989010095,8.409051126642177e-05,-0.012607432727516958,0.0016479810941639732,2.0393945766453495e-06,-0.05778791391164033,0.4479154765618682,-0.003956723586953614,5.362333185641912e-06,0.011629812900431791,-0.003620164821020334,-0.005788978461580311,-0.000197399171490387,-0.0003769742964770395,-0.0008083281953420018,0.001557032316047733,-0.0007522456627564039,-0.00041076795391174065,0.05503389317928196,-0.05503389317928184,0.007196859396671279,-0.0071968593966711125,0.012157754523544312,0.0003387906132383406,-0.012496545136782708,-0.009718492194118036,0.01071355801050293,-0.000995065816384852,0.11817400179413289,-0.11817400179413229,-0.003720184949866548,-0.00032016392967446707,-0.03252806233143779,0.001983273041076549,0.20763876118283403,-0.07903531042253428,-0.04675462443667851,-0.0013745411113796693,0.00013049676310120106,-7.212009844793574e-05,-0.04594752370699213
PC20,-0.13688431958276795,-0.022544326423276473,0.009987153605964832,0.06317674707929821,-0.08073061105345417,0.04747218378525969,-0.20713664622767292,0.20713664622767275,0.0011867255924255249,0.0013124941064784346,-0.0008373712439813386,-0.11332638869077342,0.008280227398451606,-0.011425107508576046,-0.0012983363570533146,-8.777378292554316e-05,-0.02030433709411187,0.08182652750198258,0.054673340078083374,0.13702292538511665,0.03011304060921456,-0.30607111115857977,0.13893514516424826,0.4126917815822886,-0.36720109905069276,-0.273088822244183,0.2275981397125873,-0.00017285535708488897,3.831716181473387e-05,1.8887531265165958e-05,3.963253519946586e-05,-2.3874658992617537e-05,4.3476868200026386e-05,-9.263605345101976e-06,3.6043990322567583e-05,-0.0004827158969872298,-0.27256515087567174,-0.00014760562629949694,-0.010079283961069654,0.001498612407827787,8.772131391972552e-05,-0.05874749845496073,0.341587046917946,-0.00281037682949952,-3.1532923993785695e-05,0.007347586444709821,-0.0011805667001099302,-0.00377416250664236,-0.00015743735569778098,-0.0002848622528697606,-0.0002048485793763287,0.0014555082516537789,-0.0009517979532867524,-0.0005289998849708454,-0.13717000408519153,0.13717000408519145,-0.08774376565634155,0.08774376565634132,-0.0016086807353597188,0.010782560981476933,-0.009173880246117268,0.04010776728337463,0.009157932855594006,-0.04926570013896883,0.10689901133181408,-0.10689901133181351,0.007700245659075804,-8.211880845524484e-05,-0.014742736182198034,-0.0023192892104160166,0.1180725839659433,-0.009351582012159868,-0.07289724906794451,-0.006335581209968175,-0.009850854508233975,0.002397453353295855,-0.01259087197893908
PC21,-0.023429134766039375,0.0030695341690275615,0.005156226345865676,-0.045982276608553495,0.041664025617050474,-0.048976476287507203,-0.05794990003462468,0.05794990003462488,0.0005164292453619657,0.0011006667081344956,0.016771183788061073,-0.09057046135784153,0.006238654704092931,-0.0471563120026703,-0.000311313117779031,0.00029538655842118594,-0.007400403936439051,0.31367205010419963,-0.1931558806935422,0.05822741224206825,-0.0016275814542941955,0.01759504580104327,-0.07419487658881747,0.03946185815177444,-0.032217248614640426,0.12066371096651966,-0.12790832050365356,-1.2336376195189961e-05,-2.188920883577916e-05,-9.015495991592654e-06,-1.8097262994065666e-05,4.304949323241658e-06,-5.5870364433774355e-06,-8.24943746985992e-05,-1.1454669648845966e-06,-0.0003156283206290633,-0.1104010966121327,-0.00021557352746437528,-0.005566120419067139,-0.0012981996016000752,5.1082767498459355e-05,0.15414699980177143,0.007364399108637731,0.0009292736786497453,-6.192966009941443e-06,-0.016478662852057378,-0.0018221269952088549,-0.022033464328638237,-7.852659877989263e-05,-0.00017257833014997046,-0.0006546607768981166,-0.0038216768934980494,0.00033228572577574667,0.00018672741260082962,-0.047130277517422894,0.047130277517422894,-0.04486013582294909,0.04486013582294893,0.009061025404241078,-0.0019994260718244512,-0.007061599332416665,-0.01025590041003395,0.007518064789515694,0.0027378356205182697,0.05374647369723348,-0.05374647369723323,0.00597487569953669,-5.5096695224680805e-05,-0.1346679879864185,0.0006241394860770771,-0.5134901874726541,0.6322320416462086,-0.10274693642194127,-0.007795260379992501,0.21962462267239954,-0.034405012485821854,-0.06529519806216925
PC22,0.16113038686823086,-0.004757561816423117,0.015278906761512945,-0.09095932847796688,0.11558814698117917,-0.027341602464541925,-0.03119617158749402,0.031196171587494215,-0.0020079935655626935,-0.0014264125656252777,0.0350444645387452,0.12427471456928627,-0.014243100385020604,0.008324005527205913,0.0009360450543410975,-0.00025668785875716804,0.21589559607819794,0.057107967463526005,-0.4236485988563381,-0.05228413573409035,-0.02368360255203733,-0.03420747747659114,0.11017521576271878,0.012199702527476541,-0.024830027770236657,-0.05034249630098547,0.06297282154374542,0.00030517827323212066,-9.903317749221374e-05,3.5237754351130635e-05,-0.00030298635960737674,-2.7417128331264085e-06,-9.100103535134019e-05,3.27407396713505e-05,-5.7559494146935815e-05,-0.001983569317643945,-0.1367817428630106,-0.000320012123595553,-0.009691279446573234,-0.004048206270114044,5.608952045733337e-06,0.353373514308617,-0.07799881275503687,0.0054528380283160845,-9.549174906859164e-06,-0.05589617595075291,-0.007297391146663832,-0.05346008873924158,5.0410402763538856e-05,-0.0005885605413499574,-0.0022271328350660547,-0.011441456584096746,0.002790411512776994,0.00025135955570842246,0.09034168441621654,-0.09034168441621636,0.010442253779575063,-0.01044225377957489,-0.004778218969574526,0.0015002914342658073,0.0032779275353087105,0.024332127619996334,-0.003878221783007906,-0.020453905836988744,0.06550768711248837,-0.06550768711248806,-0.01640906995083923,-0.00030455035960525346,-0.22250208836586852,0.0021308257495796304,0.16937597008952895,-0.33388868699353885,-0.03225569058360813,-0.008814790624975187,0.5457106852691295,-0.08979142595081174,-0.013251178278990307
PC23,0.21754434286239155,-0.0002000536598653624,0.011159218334303889,-0.1257914822756364,0.140644723637763,-0.11040593180664215,-0.07048204291596602,0.07048204291596624,0.000995240275273479,0.000750549407587231,-0.013965845994564746,-0.017800010910143382,0.004193251497423417,0.028671806712831163,0.0010005741221333908,9.717072618793676e-05,-0.05937247853559949,-0.2238331715121517,0.2792629142110237,-0.04510523612461814,-0.030521085800319647,-0.013933663355150935,0.08955998528008867,-0.00036948899104502497,-0.18862377992457055,0.17698207647010233,0.012011192445514102,4.3219962130969236e-05,-9.34592656530453e-05,4.9776043202026665e-05,-0.0004149546872442844,-1.1227881701825204e-05,0.0003695411588832964,-0.00018287672396379354,-9.585190082784904e-06,-0.00510698770313453,-0.2878330377439523,-0.0001417999582514315,-0.017803206037223646,-0.0048213887382675385,-7.635727451430494e-05,0.592454996566582,-0.10185189193854939,0.003862305628355524,-4.491938892196132e-05,-0.07779537237617676,-0.007083246809232984,-0.0720973148442281,-7.880956395836048e-05,-6.68644840285163e-05,-0.0018483976064842071,-0.02124338386330395,0.002334508467109552,-0.0005092657473911868,0.16775403026117058,-0.1677540302611704,0.0039052329963709317,-0.0039052329963709664,-0.0009376685697918361,-0.0019232356143463302,0.0028609041841382316,-0.016423968767433978,0.00011591665514453647,0.016308052112289403,0.09471758651941506,-0.09471758651941434,0.0039616284085515294,-0.0003129569838338956,0.12189688805495864,-0.0031668148885098443,0.04738173107565542,0.12237837949318167,-0.08107571834355562,-0.011597778161477097,-0.325169754219728,0.06416973771599138,0.06153465784876559
PC24,-0.011558692272437695,-0.010921782162798915,0.006899298713601697,0.026593384993215657,-0.03563606127151038,0.014280572173481514,0.007172813503123124,-0.007172813503122901,-0.0021498358943884445,-0.0014880711223979395,-0.0004098593457702406,0.068086428755378,-0.011081084615301915,0.05274775937198191,0.00046768149190077983,0.000316946634405027,0.04031459346792949,-0.06474346262938527,-0.08206109611435061,-0.022875830776786715,0.054338709130369124,0.12440616365658022,-0.15586904201016263,-0.05939902021657542,-0.6043754329609607,0.6474962300954324,0.01627822308210603,0.0002525536944545711,7.498492183594503e-05,-1.148683459009734e-05,0.00028338737614182815,-4.852907471983997e-05,-6.275501225987308e-05,-2.0085918440562733e-05,3.6648482952839415e-05,-0.0001099501471343578,0.05185898665768273,-0.0001490419286001611,0.0009617959628763634,-0.0003733132771863157,-7.120526897019287e-06,-0.08407341683023634,0.011092856668251813,0.0006570591399914782,-3.9723884559161784e-05,0.0071269130410512565,0.0005562674707839804,0.010777894748978958,-0.00010578040223836044,0.0002558098063060567,0.00012447841236967738,0.0012669239703681223,-0.00013260553801919261,-0.00019275097916486572,-0.22519385854604002,0.22519385854603996,-0.017756911555292618,0.01775691155529263,-0.005817930448981285,0.004288054052607307,0.0015298763963740927,0.01955732236333869,-0.0017571039116532072,-0.017800218451685744,-0.02956430117484981,0.029564301174849594,-0.013663775980219312,0.0004126659512277901,-0.026861254943786217,0.005392937362088016,0.01164600499791879,-0.1384256279290748,0.06415451439657499,0.0008708173133352703,0.05262710669063717,-0.017192643858786855,0.06103925600008503
PC25,-0.09123117744831025,0.004487202974271298,-0.004137583846814646,0.06863172599320985,-0.058028025368702205,0.042379024753013965,0.015282049285568304,-0.015282049285568242,-0.0008837254266342853,-0.000697712967594355,-0.005969044350718766,0.015411867865453024,-0.004410660622185203,-0.09837836588772729,-0.0012524896145311992,-0.0004315079038767211,-0.004862260616929515,0.12276667776445296,-0.021292778239708765,-0.07821008121437695,-0.07914625826555066,-0.0936827902444019,0.25103912972432946,-0.01100501295080926,-0.2873582943829695,0.18116340749572846,0.11719989983805118,-0.00046929072905373126,-0.00012157774205040495,-5.1759299380671475e-06,0.0003660560556473236,-2.4857767749034143e-05,0.0001485475910884826,-0.00011380576190710514,-8.998666020480606e-05,0.001797595956312039,0.0965457175003254,6.538496807165838e-06,0.0045765136588374715,0.003100168078853778,2.407132464123423e-05,-0.2690415354427116,0.07436137737228955,-0.0050939576876108394,-1.6836603213324444e-05,0.04078721758961186,0.003585865399053284,0.04179236058519374,2.735910613138525e-05,0.00039059930084863885,0.0002107053667137859,0.008954319846065291,-0.0014499420119901997,-0.00024804689199086705,0.5570286442895638,-0.557028644289563,0.01312019992456391,-0.01312019992456391,-3.0493134011303283e-06,0.0023740762077390466,-0.002371026894338003,-0.01723146375068993,-2.9613360555630006e-05,0.017261077111245922,-0.03135272997617222,0.03135272997617193,-0.005191105312934777,-0.0003767876370664829,0.0047801240275984775,-0.0006293956238851341,-0.02793239527488401,0.08126678481467503,0.03586636901874691,0.009060391110903156,0.047088163051558336,-0.01413199581373344,-0.12980015236097786
PC26,-0.01564711472913869,-1.517735827398503e-06,0.002795388490423,0.009366287842801965,-0.0015719377375815052,0.026786771865012406,0.00884440325441884,-0.008844403254418856,-0.005156207815810245,-0.0037933950320336376,0.051048122802562455,0.2550036507326406,-0.030034813583225795,-0.061155605650303396,0.008012513232996371,-0.0002956341965974392,-0.36602874283460674,0.21855950461261686,-0.06615939226823894,-0.0008245338319735895,0.009306894100752888,0.004522864701758004,-0.013005224970537216,-0.007724078614685825,-0.017080411641035353,0.007483146901957394,0.01732134335376398,0.0001914239212202351,-1.77172662181313e-05,-3.5853193327453625e-05,-0.00025418884600370006,-2.2382271039692037e-06,-0.0001590638257983057,-0.00015959723838220377,-2.991386189920352e-05,0.0007357799205641585,0.018225083010382663,-6.760662779334552e-05,0.0012278978071830829,-0.00193834071545965,3.068007039862329e-05,0.06091951820902602,-0.010582468598623364,0.0032465787828863365,-8.55867963041633e-05,-0.03250319614880131,-0.0010674667801689429,-0.036369840687679324,8.40485134030039e-05,0.00022261255195777643,-0.0006893067018952264,-0.00483422819814195,0.0029549797376500625,0.0009580111889279869,-0.024934045020945907,0.024934045020945903,-0.0024988947583510085,0.0024988947583510154,0.0030116283636365954,-0.0002741771331566021,-0.0027374512304800713,0.014074806377036812,0.000753430675556159,-0.014828237052593028,-0.0068511261548247085,0.006851126154824513,-0.021081760856593468,2.7538012957396596e-05,0.7050631015339773,-0.17066101026717165,-0.06506384440123839,-0.14653099459944882,-0.372465170954311,0.040251872444469886,0.1690003374089099,-0.06545554515496962,-0.07308452316658248
PC27,-0.07262351258046959,-0.001333196404924769,0.001994803478659407,0.008111940743645157,-0.013649583802477605,-0.01708128732023617,-0.0039505508901465855,0.003950550890147009,0.013308844736453954,0.011065379374797596,0.0673191287130101,-0.16696084092617586,0.08997262790558075,0.3974901418648987,0.004356977078285529,0.000530029174287433,-0.23201174750283432,0.0073210229825690365,-0.19239156340087155,0.003700618653591831,0.0010606204572620181,-0.01116986055799693,0.006408621447143152,0.011920008946694288,0.011163197743457226,-0.0016241069017981398,-0.021459099788353628,0.0002542168935320832,6.3347313471393e-06,6.83459223336097e-05,0.0003612514540269618,-4.093327888768372e-06,0.00031907947622637767,4.806050876356399e-06,-5.0889486201450445e-06,0.0015165513123875513,0.0006370051449704588,0.00014154970572402136,-0.001428903392576215,0.002770431496779471,0.00018366218945448982,-0.06354928384110442,0.005352401243908929,-0.0009905289119450102,-2.3053538505539325e-05,0.027107911485416802,0.003463898648198101,0.019858571749744952,0.0001264925129982593,0.00022633604239672239,0.0006807541843811939,0.003210553623148077,-0.0002771099666560948,-1.2091940555446993e-05,0.11331801513286557,-0.11331801513286549,-0.028488217932935603,0.02848821793293549,0.003470055321748533,0.0007738271908788275,-0.004243882512627401,-0.010605502088383446,0.004340595255850454,0.006264906832533252,0.01653039011774146,-0.0165303901177413,0.1245404247837414,0.0004273384722403125,-0.15025435572092463,0.05955008614339471,-0.2199210074331523,-0.1994621798896172,-0.31407670252984504,0.10411040449312947,-0.10039144718355987,0.04853859697063441,0.6469388418939583
PC28,-0.037589674597632274,-0.0009417559545049775,-0.003101785615535327,0.005143853616074154,-0.00836283358867311,0.015846282587696575,-0.008462833691428424,0.008462833691428579,-0.001286806934559237,0.0004554688464713935,0.02924462137799866,-0.3347437639613091,-0.0017793425646761216,0.016506497016453972,0.00356561213319892,-0.0006122592669086657,-0.08815604321269846,0.32514743925890205,0.051658577307126724,0.00131180578303014,-0.003524011507664182,-0.002061778260091185,0.004273983984725005,-0.002427607788241082,0.003260322145854741,0.002153069593676421,-0.0029857839512903994,-0.00010665286530420204,-0.0001191469576900181,-4.5404251580949406e-05,-0.00020884336183829566,3.5723146485644452e-06,-0.00046643121755418626,-2.6674438653870574e-05,-3.545133091429156e-05,-0.000359623306295187,-0.0030709766016969557,-8.480128742655415e-05,0.0017136785719460718,-0.002458640482657431,0.00010229011741195613,0.15465035313138453,0.008574256272598568,0.005916528031730197,7.817656372518953e-05,-0.0583135008585721,-0.0027941645147150918,-0.09788170015939354,-5.418355718505392e-05,-0.00027094112076389077,-0.00048550622771939144,-0.008497029171069011,0.0027758138730222207,0.001465002834562113,0.02600041897158092,-0.026000418971580844,-0.013815812612248011,0.01381581261224775,0.011656121823962359,-0.012531651137598505,0.0008755293136361742,-0.005796713594298845,-0.001882369525076688,0.0076790831193760765,0.0016495037360356006,-0.0016495037360355035,-0.08181524305217598,-9.170315326257521e-05,0.2103524152780042,-0.15713400843025496,-0.17319033235655884,-0.22954860426503582,0.6102075204058489,-0.3952891081799368,0.03362606812530973,-0.01953897681206915,0.2024219724401281
